id;label;text
1530;POS;Hermoso, y re linda calidad. Excepto los botones que parecen hechos con papel aluminio. Pero fuera de eso, reee volvería a comprar.
1531;POS;Muy buena calidad. Me quedó como esperaba.
1532;POS;Super recomendable, buena confeccion, color y género.
1533;POS;Buena calidad. El modelito es muy lindo. Recomiendo!.
1534;POS;Muy buen producto. Mi nieta quedo fascinada con el regalo.
1535;POS;La verdad es que cuando lo vi me encantó. No es para mí sino que fue un regalo y la destinataria quedó encantada. Le queda divino y ella está muy contenta.
1536;POS;Hermosa cálidas me encanto! era lo que buscaba.
1537;POS;Es hermoso y calza genial!!!!
1538;POS;Muy bien, como esperaba la verdad.
1539;POS;Hermoso producto. Tal cual al de la foto. Comodo y un muy buen calze. Me encantó!!.
1540;POS;Excelente relación calidad precio. Me encantó!.
1541;POS;Hermoso, el talle quizás uno menos me hubiera quedado pero este me va.
1542;POS;Es igual a la foto! muy conforme.
1543;POS;Algo grande pero porque creí que iba a ser apretado el 36 y pedí 38 ???????.
1544;POS;Hermoso.
1545;POS;El vestido está muy lindo. Me gusta el color, y la tela no es ni muy dura, ni muy blanda, creo que se ve bien y va a durar bastante tiempo. Me gusta que tenga esas partes gastadas como se ve en la imagen. Precioso la verdad.
1546;POS;Increíble la calidad y la comodidad del producto!!! amé, una inversión que valió la pena al 100%.
1547;POS;Hermosa calidad.
1548;POS;Buenisimo.
1549;POS;Me quedo perfecto, elegi un talle más por las dudas y me fue muy bien. Súper recomendable.
1550;POS;Me fue excelente!
1551;POS;Muy bueno
1552;POS;Me encanto!!!.
1553;POS;Divinos!!!!!.
1554;POS;Hermoso.
1555;NEG;Solo a tener en cuenta, en mi caso le faltó un botón y tuve que mandar a ponérselo. Era una desperfecto de fábrica pero deben controlar qué están vendiendo.
1556;NEU;El enterito es muy bonito, pero me va muy ajustado, así que lo devolví, gracias.
1557;POS;Es precioso.
1558;POS;Excelente!!!! lindisimo!
1559;POS;Es una buena compra, muy linda la ropa, cubre todas mis expectativas, gs!!.
1560;POS;Súper lindo y buen precio buena compra feliz.
1561;POS;Excelente tela y buena confección, lo mejor fue que le pegamos bien al al talle!!! ja ja.
1562;POS;Es hermoso! lo que esperaba.
1563;NEG;Me quedo chico y no me lo quisieron cambiar.
1564;NEG;Unos de los botones del costado se salió, en el primer lavado quedo viejo.
1565;NEU;Es hermoso, pero me quedo chico en relación a las medidas. Quizás yo tome mal. Las mismas.
1566;NEU;El jardinero es cómodo y de buena calidad. Solo que un no lo pude estrenar, cuando lo quise usar me di cuenta que tenía el ruedo mal cocido.
1567;POS;Hermosisimoooooo
1568;POS;Todavía no lo lave, le quedó muy bien. Muy lindo modelo y calce.
1569;POS;Hermoso tiene un calce muy bueno lo recomiendo.
1570;NEU;Me pareció hermosa, pero no tiene muy buena confección por lo cual no es muy cómoda. La calidad es buena.
1571;POS;Los talles son chicos, pero esta la tabla de medida, no hay que guiarse por el talle que sos fuera de esta marca. Pero me quedo re bien guiandome con eso.
1572;POS;Excelente,talles reales a mi hija le quedo perfecto.
1573;POS;No es para mi por lo tanto no puedo dar más datos hasta la semana que viene que lo reciba mi nieta. Gracias.
1574;NEU;Prefería un talle 3, mido 94 de cadera.
1575;POS;Me encantó. Muy lindo!.
1576;NEU;Es divinoooo,pero ojo los talles son muy chicos. Se lo regale a mi hija. Debería haber tenido en cuenta que la marca es de adolescentes (47 street) y los talles son chicos no reales.
1577;POS;Esta compra fue un regalo p mi ahijada, la cual quedo mas que feliz x el producto! siempre que le regalo ropa lo hago de esta marca xq tiene lindo modelos y la calidad no decepciona.
1578;NEU;Hermoso. Pero ojo que soy talle s pedí, talle m para quedar ancho y quedo justo como un s. Pero hermoso y la calidad muy buena.
1579;POS;Divino.
1580;NEU;Mg pero m parece q es bastante chico y elegi el talle mas grande q se yo espero no ser una gorda d mkerda.
1581;POS;Me encantó, soy 95 de busto, 74 de cintura y 98 de caderas. En talle 3 me quedó perfecto, ¡gracias!.
1582;POS;Es un muy buen producto. La calidad se nota en los materiales y en los detalles. Para que tengan de referencia: el talle 1 es un 38, el 2 un 40, el 3 un 42, el 4 un 44, el 5 un 46 y el 6 un 48. Yo me pedí un talle 2 y me quedó bien (mido 1,57cm, cintura 64cm y cadera 95cm). Si querés que te quede suelto pedite un talle más.
1583;POS;Superó mis expectativas. Talle 2 para mi nena de 9 años que usa de ropa talle 14 o 16. Aclaró que es enorme la niña
1584;NEG;Tiene una falla, eso es lo único malo. Pero ya había sacado la etiqueta,no lo podía cambiar.
1585;POS;Excelente.
1586;POS;Hermoso muy cómodo. Seguí las referencias de la tabla de talles y me quedo genial.
1587;POS;Muy recomendable!.
1588;POS;Lindo enterito.
1589;POS;Muy conforme! quedé re bien con el regalo.
1590;POS;Es muy lindo. Me queda perfecto. Precio y calidad esta muy bien. Recomendado.
1591;NEG;Lo mismo de siempre. Compro 2 modelos difiere solo color, mismo talle. Uno inmenso el otro bien. Ambos talle s.
1592;NEG;Malísimo !!! hilos x fuera de la costura ,!! la tela briyosa párese tafeta lo más malo que compre !!! una cargada.
1593;POS;Excelente,más de lo q esperaba.
1594;POS;Excelente corte.
1595;POS;Hermosa calidad. Lo recomiendo.
1596;POS;Me quedo como esperaba y ni se nota el detalle que estaba aclarado. Buena compra.
1597;POS;Era lo que esperaba.
1598;POS;El enterito es divino !!! me encantó.
1599;POS;Realmente hermoso me encanto.
1600;POS;Lo tuve q devolver xq no era mi talle.
1601;NEG;El cierre lo unico del costado se baja no tiene la travita y lo tuve q llevar a una modista.
1602;NEU;Muy linda ropa , re cómoda pero me caí el cierre y levantar cierre.
1603;POS;Hermosa jardinera bien elastizada hermoso valde súper cómoda. Volvería a comprar.
1604;POS;Le encantó a mi señora, muy conforme. Todavía no lo lavo así que esperamos no se achique. Muy cómodo y tal cual se muestra en la foto. Feliz!!!.
1605;POS;Muy bueno y lindo,me quedo exactamente como lo esperaba.
1606;POS;Excelente
1607;POS;Muy lindo me gusto bien elasticida.
1608;POS;Muy lindo muy lindo calce tiene me encanto.
1609;POS;El jardinero es más lindo que en fotos. Súper recomendable
1610;POS;Muy cómodo y linda calidad.
1611;POS;Producto excelente!.
1612;POS;Súper súper recomendable.
1613;POS;Tendría que haber comprado una talla más grande pero no tenian en negro. Es re lindo, buena calidad.
1614;POS;Increíblemente hermoso!!. Me arrepiento de haber comprado antes en otros lados. Ya me pongo a ver qué otros mimos puedo darme a futuro?. Yo mido 1,74 y tengo talle 36 y usarlo marca todo lo que uno quiere marcar sin sufrir, tal cual como estar usando un pijama y no perder el glamour!. Genios.
1615;POS;El jardinero esta flama!! compré 42 pero me queda un poco grande y compré 38. La tela es elastizada y queda divino. Podemos decir que para semejante jardinero el cierre podria ser de mas calidad por lo que tenes que subirlo despacio asi que sali con tiempo si te lo queres poner bien. La parte de atras de las tiras es muy lindo. Esta en precio y es bonito. No hago comentarios en ml pero este producto se lo meressi.
1616;POS;Buen producto. Aún no lo lavamos pero se ve lindo y es muy cómodo.
1617;NEU;Es muy lindo pero no lo q yo esperaba.
1618;NEU;Bien, es para mi mujer embarazada y le va bien pero podría ser un poco más olgado el taller más grande compré.
1619;NEG;No es el corte ni el talle. Necesito devolverlo.
1620;NEU;Me parecio muy lindo. Solo les sugeriría que mejoren los bolsillos porque forro se sale hacia afuera, deberían tener más jean o estar cosidos. Pero en general, es una hermosa prenda.
1621;NEG;Me quedo graande y apenas lo uso mi sobrina se salio un boton. No lo devuelvo xq no cuento con correo enmi localidad.
1622;NEG;Se rompio un boton apenas se lo probaron de hecho estamos pensando en pedir la devolucion.
1623;POS;Hermosoooooo es lo que esperaba.
1624;NEG;Me quedo chico no condice con la tabla.
1625;NEU;El producto no es todo lo esperado. El largo es un poquito corto. Pero bueno. Me gusta las tiras, son seguras, asi no se cae. Es una tela gruesa, así que para días de calor no va.
1626;NEG;La confección es mala. La tela de una pierna está muy desviada.
1627;NEG;Es muy corto, el negro no es tan negro, es una tela mal teñida, los cm q dicen q tiene no es verdad, es sumamente estrecho , nada olgado como aseguran en la publicación. Me arrepiento de haber comprado.
1628;NEG;Me quedo corto, por lo menos 10 cm por encima del tobillo, siendo una mujer de 1. 70 mts
1629;NEG;Me gustó el jardinero, pero el primer día de uso saltaron dos botones y tuve que llevarlo a la mercería y q lo cambien todos, por que los botones parecían de juguete. Después todo bien.
1630;NEU;El jardinero en si es lindo, me gusta el color y el corte, pero su principal falla son las medidas. Es super corto, lo que lo hace incómodo, todo ahora se hace corto cosa que no entiendo, por que a las mujeres altas nos perjudica. Una bajita lo puede acortar, nosotras no podemos arreglarlo de ninguna forma. En cuanto al resto de las medidas, pedi un talle extra y acerté, me queda bien, si lo hubiera comprado como correspondía quedaba chico, así que recomiendo comprarlo un talle de más.
1631;NEG;El largo de piernas es 10 centímetros (diez!!) más corto que lo que indica la tabla. No mide 95 cm como dice sino 85 cm. Queda re corto. La única respuesta que emiten es que te fijes en la tabla. Bueno, entonces pongan los valores exactos en la tabla!.
1632;POS;El producto es excelente igual a la imagen.
1633;POS;Muy lindo! me encantó!!!!!!!!!!.
1634;POS;Ahhahhaaaa es la mejor compra que hice !! queda perfecto ! excelente calidad y color lo recomiendo ! el talle quedó perfecto !!!!.
1635;POS;Tal cual la foto y descripcion del talle.
1636;POS;Exelente. Volvería a comprar.
1637;POS;A mi hija le encanta, no para de usarlo, le queda muy bien. Muchas gracias x todo.
1638;POS;Me encantó!! es tal cual la foto. Me gustó mucho la calidad del jean, es rígido pero no necesariamente grueso o rígido (valga la redundancia). Recomiendo.
1639;POS;Bien confeccionado, tela de jean gruesa.
1640;POS;Muy lindo y muy buena calidad. Mejoraria los bolsillos y me gustaria que el jean fuera mas grueso. Pero todo resulto como esperaba! recomiendo.
1641;NEU;Es muy bueno el producto el único problema que tuve es que se le salió un botón apenas me lo probé.
1642;NEG;Lo unico que se hace medio bolsa en la parte del bolsillo.
1643;POS;Todo excelente, tela, corte, talle. Muy buen producro.
1644;POS;El calce de diez. Linda cálida.
1645;POS;Divino, me quedo impecable, ideal para estar comoda durante el embarazo.
1646;POS;Todo bien buena. Calidad y confección.
1647;POS;Es muy lindo cae muy bien, tal cual está en la foto. Ami me gustó mucho!!
1648;POS;Bueno. Como lo esperaba. Un poco holgado.
1649;NEU;Muy lindo cómodo y la calidad de jean muy buena. Solo que tiene un pequeño defecto en un costado de costura.
1650;NEU;La pechera es algo grande para el largo de las piernas. Igual es relindo y queda bien.
1651;NEU;Buena calidad y terminación,pero juston.
1652;POS;El jardinero resultó de 10!!! mi hija feliz porque es muy cómodo, compré en color celeste, es el celeste gastado, hermoso muy hermoso. Recomendación: tomar bien las medidas porque son acordes a la tabla. Si necesitara nuevamente, no dudaría en comprar. Lo recomiendo.
1653;POS;Muy lindo, tal cual las especificaciones.
1654;POS;Es para mujeres de baja estatura. Me quedo perfecto.
1655;NEU;Bien. Excelente calidad, lo único que puedo decir es que los botones quedan en tiro demasiado alto para mi y la pechera del jardinero me queda enoooooorme con lo cual no lo uso completamente abrochado porque se ve muy raro.
1656;NEG;Super chico.
1657;POS;Esta muy bien cocido y se ve de buen material. Espero que le quede a la mamita a la que se lo voy a regalar.
1658;POS;Me gustó mucho, la tela se ve muy buena, bastante cómodo y luce muy lindo. No es jean súper rígido y por tanto no demasiado grueso, pero me gusta porque no se elastiza. Va bien para estaciones como otoño y primavera.
1659;POS;Es lindisimo,mas q la foto,buena tela,nos gusto mucho.
1660;POS;Era para mi amiga, es hermoso, le quedó genial, buena calidad de denim. Recomiendo.
1661;POS;Excelente prenda, tal cual la foto, me quedo como esperaba.
1662;POS;Todavía no lo lavé, por eso no sé sobre ese tema. El enterito está muy bueno. El tamaño me quedó un poquito grande pero yo lo pedí así. Lo único que me sorprendió es que la tela es más gruesa de lo que esperaba. Lo demás todo ok.
1663;POS;Tal cual el talle con la tabla, me encantó.
1664;POS;Muy linda, el talle es tal cual, o sea q si querés q te quede suelta es un talle más, si querés que te quede justa es el talle q corresponde según tus medidas, el jean nos es tan rígido así q re va para medias estaciones.
1665;NEG;Es lindo, grueso. Pero no es negro como la foto. Parece muy desteñido. Y me queda inmenso el pantalón, se estira mucho.
1666;NEU;Hola, recibí rápido el mono. La forma del cuello no es simétrica, el corte está defectuoso. El talle queda bien y la tela es de mediana cálidas.
1667;NEU;Me encantó, lo único qué en relación al talle es grande, yo me compré un 36 y diría que es un 38, pero muy lindo.
1668;NEG;Compre 2 x q el primero me quedo grande pidiendo mi talle , despues pedi uno mas chico y es igual de tamaño. Para colmo me quedo corto y mido 160.
1669;NEG;No le sacas el olor a químicos con nada. Lo lavé 4 veces, se le fue el color y aún no lo pude estrenar por la baranda que tiene.
1670;NEG;No es como esperaba.
1671;NEG;Lindo, pero nada esperacular. El corte de la parte de arriba no es muy comodo.
1672;POS;Excelente, hermoso el overol, es lo que esperaba.
1673;POS;Muy lindo me enceta cómodo muy buena calidad.
1674;NEU;Es el talle acorde a lo descripto pero no me convence la tela del jeans ya que es media acartonada y gruesa.
1675;POS;Estoy conforme con el enterito quedó genial.
1676;POS;Hermoso! me quedo perfecto, favorece la figura, re comodo, tela suave y elegante, fácil de poner y sacar. Con 1 sola prenda quedas vestida impecable! según la ocasión lo podés usar xon zapatillas o zapatos, para estar más o menos sport. Recomiendo al 100.
1677;POS;Me pareció un lindo producto. La tela es gruesa, creí que sería más elastizado. El talle es como lo describen, me quedo bien y es un lindo color negro. No se la durabilidad, ni si destiñe o no. Recién lo recibí y estoy conforme, muchas gracias.
1678;POS;Bello.
1679;POS;Genial! recomendable producto. Voy a comprar también en color negro.
1680;POS;Genial recomendable 100/100.
1681;POS;Bello tal cual se describe la prenda. Lo recomiendo es muy cómodo.
1682;POS;Espectacular su calce y calidad.
1683;POS;Relacion precio calidad es lo que esperaba. Me gusto mucho.
1684;POS;Las medidas son exactas! muy complacida x la compra.
1685;POS;Muy lindo enteritos, me quedó un poco grande de busto pero el calce en la cintura y la cadera perfecto por eso no lo cambié. Lo recomiendo.
1686;POS;Super elastizado, muy buena la calidad del jean. Queda hermoso.
1687;POS;Impecable. Compre dosss.
1688;POS;Muy lindo y super cómodo!.
1689;POS;Tal cual la foto. Me encanto.
1690;POS;Muy buena calidad no se arrepientan.
1691;NEG;Lo unico es el olor de tela no se va.
1692;POS;Fantástico,cómodo,buen color y recanchero!!
1693;NEU;Linda calidad. Cintura muy ceñida para el talle. Debería ser más recto porque es incómodo y tendría q ser más largo de pierna ya que como yo me queda corto por tener piernas largas.
1694;POS;Buenísimo gracias.
1695;POS;Hermoso. Lo amo
1696;POS;Hermosa tela, hermoso corte. Talle muuuyyyy justo. Pero una maravilla!!!.
1697;POS;Me encanta mi jardinero! la calidad de la tela es excelente y muy resistente; es grueso por lo que es ideal para otoño/invierno. Me encanta que todos sus bolsillos sean funcionales. Me pedí un talle de más por el tipo de medidas y me queda muy bien al cuerpo, no se achicó con el lavado. Creo que lo voy a tener para rato y disfruto mucho usarlo.
1698;POS;Todo ok.
1699;POS;Excelente, muy conforme.
1700;POS;Me encanto, muy linda calidad y es tal cual a la foto. Hermoso, lo ame !!!.
1701;POS;Hermoso el jardinero!! real cómo se ve en la foto !! quedé muy contenta!!.
1702;POS;Hermoso!! la calidad del jean es muy buena,liviana y calza muy lindo.
1703;POS;Muy buena.
1704;POS;Es hermoso
1705;NEG;Muyyy corto, pedí 48 el talle más grande y me quedo super corto.
1706;NEG;Es muy corto y no me gustó el modelo. Incómodo.
1707;POS;Es re lindo ! el talle es cumplido !.
1708;POS;Me quedó re bien, tal como lo esperaba!! un hermoso jardinero!!.
1709;POS;Muy lindo mi jardinero. Es lo que esperaba.
1710;POS;Mi producto me pareció excelente en todo, me quedo como esperaba.
1711;POS;Hermoso súper cómodo. !.
1712;POS;Muy lindo era lo que esperaba muchas gracias lo recomiendo muy muy bueno.
1713;POS;Muy conforme con el producto, tiempo y calidad
1714;POS;Cómodo para uso casual.
1715;POS;Es hermoso tal cual la foto.
1716;POS;Por ahora lo use una sola vez, así q no lo lave. Pero no parece q se fuera a arruinar. El talle me quedo perfecto, es re cómodo!. Excelente la tela!. Muy conforme con la compra.
1717;POS;Muy bueno.
1718;POS;El enterito es un poco más chico que las medidas de la tabla de talles. Si lo querés más suelto es recomendable pedir un talle más. La calidad de la tela es buena. Aún no lo lave así que no sé cómo se comportará el color y el talle.
1719;POS;Es muy lindo, a mi me quedó un poco grande.
1720;NEG;Modelo ancho y corto. No es mala calidad. Al lavarlo ya no lo pude usar más por q se acortó más de lo q ya estaba. Lo voy a tener q regalar.
1721;POS;Hermosa compra!!! 100% recomendado.
1722;POS;Me quedo re grande jaja encargue talle 46 porque como no es elastizado tengo talle 44 y embarazada. Estoy de 5 meses, pero dentro de poco me va a quedar bien sobre todo los últimos meses cuando tenga más panza. La calidad es excelente, muy conforme con el producto.
1723;POS;Muy buena confección, era para regalar y quedó perfecto, sólo que una medida más porque lo quería más flojo, muy buena compra.
1724;NEG;La tela es muy rigida y super gruesa de invierno. No lo recomiendo.
1725;POS;Cómodo, tela rígida como buscaba, muy buen calce.
1726;POS;La calidad del jardinero es hermosa.
1727;POS;Queda re lindo. Los talles son los correctos. Muy lindo corte. Elegí color negro y se deteriora un poco, el color. Calculo que el azul será más firme.
1728;POS;Es super lindo y cómodo, tener en cuenta q es bien ancho en las piernas.
1729;NEU;Estoy conforme con la compra. Lo que sí es que me quedó algo grande y tengo que hacerle unas costuras.
1730;NEG;Anduvo grande el talle l.
1731;NEG;Me compre el enterito y me vino sin un botón. Me realizaron el cambio. Me lo pongo y salgo, a mitad del viaje se me salen dos botones. La verdad que es un producto muy caro para que le pongan botones de tan mala calidad. Y no se salieron porque me quede muy justo. Al parecer nadie hace control de calidad de los botones que colocan en los talleres de costura.
1732;NEG;Vino roto.
1733;POS;Talle 4, quedo bien 7 meses embarzo.
1734;POS;Súper cómodo, buenas terminaciones, linda calidad de la tela. Todo perfecto!.
1735;POS;Elastisado, cómodo, buen producto
1736;NEU;Talle perfecto. Solo un detalle de una costura que se abrió.
1737;POS;Muy lindo y muy comodo la tela es super elastizada crqo q con este jardinero twrmino tranquila y comoda mi embarazo, lastima q en la foto figura chupin y no lo es es recto el corte.
1738;POS;Super practico, comodo y canchero.
1739;POS;Super cómodo, tela blandita, flexible. Calce perfecto. Me encanta!!!.
1740;NEU;Todavia no lo regale, porque era para un regalo.
1741;POS;Hermoso quedó chocha mi mujer el talle bien.
1742;NEG;Malo.
1743;POS;Muy bueno, es lo que pedi, muy recomendable.
1744;POS;El jardinero es como esperaba. Lo uso con los tirantes sueltos. Y es muy fachero.
1745;NEU;Un poco caro pero esta muy bueno. En poco fina la tela. Tiene unos detalles como los hilos sin cortar en algunas de las terminaciones de las costuras y las hebillas no enganchan del todo, se sotienen y no se caen pero deberian enganchas bien en los botones y los hacen. Igualmente esta bueno por el precio (creo).
1746;POS;Era un regalo. Le encantó!!! muchísimas gracias.
1747;POS;Hermoso me quedo como lo esperaba.
1748;POS;El producto era el esperado excelente calidad y relación. Con precio impresionante!!.
1749;POS;Es lonq esperaba un calce perfecto.
1750;POS;Excelente producto!. Hermoso!. A pesar que quería un talle 42 me arriesgué al 40 porque no había disponible y no me arrepiento. Muy buena relación calidad - precio.
1751;POS;Era para hacerle un regalo a mi novio el tiene talle 42 de jean elastizado, por eso le compré un 44 porque el jardinero es rígido y le quedó pintado medí todo antes de comprar igualmente pero re bien.
1752;POS;Goood.
1753;POS;Muy bueno y comodo. Es grande asi que como sea es comodo 10/10.
1754;POS;Divino jardinero. Solo le falto un poquito más de rotura. Pero d 10.
1755;POS;La tela es buena calidad ,es medio caluroso para el verano ,los que dicen que las perillas no ajustan es por que las tiras están pasadas al revés las dan vuelta y ya quedan trabadas, no son entallados y no están rotos son como los jardineros clásicos. Pd :a las wachas les encanta esta ropa de topu y no las juzgo me veo re facha.
1756;POS;Años comprando es la primera vez que quedo 100% satisfecho!!! gracias. Estas personas saben lo que hacen, la mejor desde acá.
1757;POS;En mi caso me quedo perfecto,muy conforme con la compra :).
1758;NEG;Es muy corto.
1759;NEU;Me gusto, lo único que de piernas es bastante ancho, tipo mom, en la imagen se ve mas bien recto. Gracias.
1760;POS;Es muy bueno.
1761;NEU;Es muy bonito y el talle me quedó perfecto. Cuiden el tema de los ojales porque vinieron sin cortar. Todavía no lo lavé así que no sé si destiñe.
1762;POS;Muy buen jardinero; bien en precio y calidad; solo que un poco corto. Con cinco cm. Más de largo hubiera sido magistral. Aún no lo lavé, espero que no se acorte sinó. Aconsejaría que vieran ese detalle antes de comprar. Lo demás joya
1763;POS;Esta buuuuuueniiiisimooooo.
1764;POS;El jardinero es muy bonito y ofrece un calce perfecto. Es destacable que los talles son correctos y se ajustan bien a las medidas indicadas.
1765;POS;Me encantó!! muy buena calidad de jean, me compré un talle 3 ( t 42) me quedo re bien el talle, es estilo mom ( no elastizado) tal cual como queria. Estoy re contenta de haberlo conseguido por mercadolibre ya que al no estar de moda los jardineros, no sé consiguen. Y menos en blanco!!!!!.
1766;POS;Espectacular, desconfiaba de la calidad por la mala fama de la marca pero el jean es súper grueso y esta muy bien confeccionado, casi diria nivel levi’s. Yo pedí 1 talle más del que soy, lo recomiendo si queres que te quede flojo onda boyfriend.
1767;NEU;Lindo y caro y no tengo mas tiempo chicos para escribirles mas.
1768;POS;Me encantan son comodas y muy lindas.
1769;POS;Exelente calidad. Muy recomendable.
1770;NEU;La calidad es buena. Pero termina siendo muy calurosa.
1771;NEU;Son un producto excelente. Ante la escases uno lo paga. Pero están muy caro.
1772;POS;Son livianas cómodas , sin duda la volvería a comprar.
1773;POS;Muy buenas, ya habia comprado otras con anterioridad.
1774;POS;Excelente ya he tenido otras.
1775;POS;Muy buenas y cómodas, ya es el tercer par que compramos porque son muy buena calidad.
1776;POS;Excelente salió todo como esperaba.
1777;POS;Muy buena calidad.
1778;POS;Lo compro siemrpe.
1779;POS;Excelente calidad de producto, muy comodas y esteticamente muy bonitas. Las recomiendo.
1780;POS;Muy buenas ojotas, si bien a mi pareja le quedaron un poco justas. El las super disfruta.
1781;POS;Mi marido no se quejó! asi que bien! le use el destapador y funciona muy bien!.
1782;POS;Re comodas y livianas. Las ame.
1783;POS;Muy cómodas, livianas. Estoy muy conforme con la compra.
1784;POS;Me resultan comodisimos, ya es el segundo par que compro, me encantan!.
1785;POS;Excelente producto como todo lo que he comprado de cavstini.
1786;POS;Super cómodas.
1787;POS;Hola es excelente el producto.
1788;POS;Es el segundo par que tengo, el primero me duro como 3 años, son muy buenas, comodas y lindas.
1789;POS;Son caras pero sin duda las mejores.
1790;POS;Excelente.
1791;POS;Es el tercer par que compro. Excelentes!.
1792;NEG;No parecen originales. Muy mala la calidad. Las compre porque ya tuve un par que me traje de un viaje. Y nada que ver con las que tuve yo. Completamente incómodas. Sin las estampas de la foto. Raro todo.
1793;POS;Premium maestro premiummn.
1794;POS;Es original y la calidad de la marca y sus materiales es excelente.
1795;NEG;La suela es mi talle pero la parte de las tiras muy angosta es para un pie muy flaquito es muy cara para que sea asi.
1796;NEG;No son de calidad, el modelo que compre el año pasado me salió buenísimo, este no.
1797;POS;Muy buenas!!.
1798;NEU;Me mandaron 39 pero es chicos igual el talle aunque el producto es bueno.
1799;NEG;Demasiado precio x el material con el q esta fabricado. No lo vale.
1800;NEG;Muy malo nunca me imagine que salieran tan malas siempre usamos esta marca y no tuvimos problema pero este no fue el caso tengo mis dudas de que sean originales.
1801;POS;Muy buena calidad !.
1802;POS;Muy buena calidad y lo mejor es que son super comodas.
1803;POS;Exelente artículo. Muy recomendable.
1804;POS;Exelente!!! recomendablee.
1805;POS;Muy comodas muy recomendables. Exelente calidad.
1806;NEU;Realmente muy bueno lastima que no me coincidio el número.
1807;POS;Me encantaron. Firmes. Excelente calidad. Muy cómodas.
1808;POS;Muy cómodas y se notan de muy buena calidad, el talle es el que esperaba.
1809;POS;Excente producto materiales 100% livianos, calce anatomico muy comodo. Diseño innovador.
1810;POS;Muy bueno el producto! comodo y recomendable. -.
1811;POS;Es como esperaba, muy buen producto
1812;POS;Son muy cómodas, incluso las usó para manejar porque quedan pegadas al pie.
1813;POS;Una genialidad!!! perfecto!!! recomiendo el producto, es de muy buena calidad.
1814;POS;Perfecto era lo que esperaba todo salio como esperaba.
1815;POS;Las mejores ojotas!! super comodas, el accesorio destapador aunque no muy necesario es un detalle destacable a la hora de estar con amigos, el confort que brindan es muy alto, excelentes para recorrer grandes distancias, livianas, resistentes, nada negativo que decir del producto.
1816;POS;Excelente material y color esperado.
1817;POS;Es de muy buena cálidad es lo que esprava.
1818;POS;Excelente la calidad de la marca.
1819;POS;Bueno x el momento! es recomendable.
1820;POS;Las mejores ojotas del mundo !!.
1821;POS;Excelente producto!!! lo recomiendo.
1822;POS;Perfectas a mi marido le gustaron son re cómodas xq el es grandote y la cámara de aire le va bien para su peso y talones!!!!.
1823;POS;Muy cómodas, se las regalé por segunda vez a mi esposo porque son las únicas que les va súper bien.
1824;POS;Ya conocía el modelo. Es excelente!.
1825;POS;Todo de 10, las mejores ojotas que hay!.
1826;POS;Son las mejores ojotas que puedan existir, excelente calidad y una durabilidad extrema, tuve que comprarme unas nuevas porque las anteriores las perdí, las amo.
1827;POS;Las ojotas eran exactamente las ofertadas en talle y color que solicité. Muy buen producto.
1828;POS;No es el primer par que compro, ya he comprado en otras oportunidades, muy buenas.
1829;POS;Son fabulosas realmente lo mejor !!.
1830;POS;Muy buena compra ,las mejores ojotasssss.
1831;POS;Lo junto estaba buscando éso y lo conseguí.
1832;POS;Muy bueno no tengo más para escribir.
1833;POS;Para mi novio que calza 45 le quedab re bien, son caras pero lo valen en el calce y calidad.
1834;POS;Las mejores ojotas por lejos no hay otras ni parecidas muy cómodas y facheras.
1835;POS;Muy buen producto. Lo recomiendo vale la pena pagar ese valor. Muy muy buenaaaa.
1836;POS;Muy buena calidad son comodisimas.
1837;NEG;Malisimas!!! se despegaron al muy corto tiempo y casi sin uso.
1838;POS;Todo perfecto, gracias!.
1839;POS;Muy buenos y súper cómodos!.
1840;POS;Es mi tercer par, muy buenas.
1841;POS;Hermosas ojotas!!! la verdad muy satisfecho!.
1842;POS;Excelente producto! se la bancan hasta para caminar adentro del río. Muy bueno.
1843;POS;No defraudan nunca. Son las mejores.
1844;POS;Excelente calidad. Caras pero las mejores. Es el quinto par de ojotas de esta marca y modelo, y son las mas durables que he tenido, muy recomendable.
1845;POS;Muy conforme con la compra calidad y precio.
1846;POS;Muy bueno hace mucho que huso esa marca.
1847;POS;Muy cómodas y buen precio. Y que es de buena calidad.
1848;NEG;El producto no es lo que compre.
1849;NEU;Queria cambiar un numero mas del talle porque me ajustan los pies.
1850;NEG;No se justifica el precio en absoluto!.
1851;NEG;Son lindas ojotas pero no son lo que esperaba , no son tan comodas , la camara de aire es puro cuento , al año se me despego una y es un plastico medio duro simulando una camara de aire , lo que esta muy piola es el destapador , todos te miran como a un loco cuando abris botellas con la ojota , pero el precio es muy alto por lo que es , tenia unas salomon y eran muy superiores.
1852;POS;Excelente calidad , hermosas tal cual la foto.
1853;POS;Hermosas excelentes muy cómodas compren con confianza.
1854;POS;La ojotas son excelentes las compré porque ya las tuve se las recomiendo.
1855;POS;Es producto es muy cómodo lindo y con el educador muy práctico también estoy muy conforme muchas gracias! lo recomiendo 100%.
1856;POS;Buenísimo el producto! recomendable!!.
1857;POS;El talle esta bien pero a tener en cuenta que medio punto mas de talle que una zapatilla también quedan bien ya que la tira sobre el empeine puede apretar al caminar durante mucho tiempo !. Producto calidad precio excelente segundo par que compro mismo modelo.
1858;POS;Excelente producto. Muy buen material.
1859;POS;Muy buena la cámara de aire. Super cómodas!.
1860;POS;Excelente recibí lo q esperaba!
1861;POS;Si estuviera más accesible compraría otra.
