id;label;text
1539;NEG;Una verdadera lástima, pensé que eran las bragas que compraría a partir de hoy pero me encuentro con esto, las compré hace un mes, menos tal vez, y ya están rotas, además todas se rompen por esa zona, malisima calidad y no son baratas como para que pase esto... Muy decepcionada
1540;NEG;Se suponía que era un regalo. Tonta yo por a verlo metido directamente a la lavadora sin mirar las. En el paquete habían 2 que estaban no cocidas en largura de 4 dedos. Que pena. Y eso que confiaba que llegasen en buen estado.
1541;NEG;Mala calidad de producto, apesar de que me quedan un poco grande las costuras se han roto en el segundo lavado. Nunca me ha pasado, ni con bragas del mercadillo.
1542;NEG;No los abrí, nada más ver el color los devolví. Es muy diferente de la foto
1543;NEG;Dan más talla d elo esperado y la calidad es regular.
1544;NEG;Ojo las bragas son naranjas fosfis no son color carne.... Son muy gruesas. No las recomiendo
1545;NEG;el algodón es demasiado grueso y el color es más naranja que el tono de la piel
1546;NEG;Ni me las he probado. Son color salmón y de un tejido muy grueso. Se veian mucho mas suaves en las fotos.
1547;NEG;A la primera lavada ya se han soltado las costuras, es una pena porque el tejido es agradable.
1548;NEG;He estrenado una y ya están descosidas de la parte alta, por lo demás bien
1549;NEG;No las recomiendo a nadie en el primer lavado se descosian las costuras y salió un agujero en una de ellas.
1550;NEG;Ceden mucho, la parte de arriba se dio de sí y ya no las puedo usar
1551;NEG;Son estéticamente muy antiguas y poco favorecedoras. Además dan mucho calor.
1552;NEG;No me vale para nada demasiado pequeño y eso que he pedido una talla de más
1553;NEG;Tallan muy grande y el tejido nones como aparentemente se ve en la fotografía. Es como de espuma.no volveria a cómpralas
1554;NEG;Les das 2 lavadas y se desarman. No las recomiendo. Una pena,pero seguire buscando y cuando encuentre,no comprare en otra parte.
1555;POS;Me gusta más de lo esperado calidad y precio están muy bien
1556;NEG;Las compré para una señora mayor y al primer lavado blanco sucio
1557;NEG;Muy mala calidad, llegó ayer el pedido, las he lavado y cuando he dicho a ponermelas se han roto...
1558;NEG;las tallas son super enormes.
1559;NEG;Las medidas son desproporcionadas. Me oriente por la tabla y me llegan a las axilas
1560;NEG;El producto es cómodo, pero se descose la pieza de detras, una lastima. Las tengo que tirar.
1561;NEU;El artículo bien. La empresa de transportes PAACK pésima.
1562;NEG;No me gusta recibir dentro del mismo pack tallas mezcladas como así ha ocurrido. Cero en fiabilidad.
1563;NEG;se han roto en la pierna nada mas ponerlas
1564;NEG;Són cómo de goma de faja, pedi devolverlas por ser enormes y aun espero que Celeritas venga a recogerlas y ha pasado 1 més. Muy mala experiència.
1565;NEG;No me ha gustado,en la cintura la goma es pequeña
1566;NEG;No me gusta el tacto ni el material, muy poco dúctil
1567;NEG;Enormes !
1568;NEG;No son de Algodón sino de. Microfibra, es un timo totalmente
1569;NEG;No me gustan
1570;NEG;Mala calidad. No lo recomiendo
1571;NEG;Talla super grande
1572;NEG;Estas bragas tienen buen material, son de algodón elástico. El problema es que no son, ni de lejos, como en la foto. En la foto llegan hasta el ombligo. No es así, suben mucho más arriba del ombligo, hasta mitad del estómago. Y no es porque yo esté esmirriada ni porque haya cogido una talla demasiado grande, simplemente están mal hechas. Se les ha puesto un añadido sobre la cintura, una franja, que es demasiado ancha. Es una sensación de agobio tal el llevarlas que resultan incómodas. Por otra parte, se dificulta mucho el manejo al ir al servicio. Se ven por fuera del pantalón... En resumen, son un engorro de bragas. Si lo llego a saber no las compro.
1573;NEG;Pedir una talla menos y abrigan !
1574;NEG;Estafa era un pack de 5u y venian 4.cancelado
1575;NEG;Las he lavado un sola vez y alguna de ellas se han descosido por la junta de la parte superior.
1576;NEU;Son muy bonitas pero para mí son grandes y el problema es que no se pueden devolver
1577;NEG;Las bragas son cómodas y agradables al tacto. Pero pone que mandan 2 negras, 2 bieges y 1 blanca. Y la blanca es de color crudo, que puede pasar, pero las beiges son de color naranja claro (foto 1), no se parece en nada a beiges (como se puede ver en la foto2) y no me gusta el color, ni sé con que sujetador combinarlas ya que no tengo ninguno naranja.
1578;NEG;Muy justo el orificio de las piernas por lo que resultan incómodas, llegando a hacer daño.
1579;NEG;Tallan grande. Para una talla 44 de pantalón pedir la talla M. Después de usarlas una vez ya se ven gastadas y el algodón deformado.
1580;NEG;Las anteriores que compre perfectas y muy buen resultado, estas la costura de la goma muy deficiente
1581;NEU;Sientan muy bien, son altas..no marcan ni molestan en piernas pero no me han gustado porque no tiene ningún refuerzo tipo tejido toalla entre piernas, no volvería a comprarlas pero sientan muy bien y son cómodas. Tallan bien, pide tu talla habitual
1582;NEG;La braga en si muy bien. El color, un desastre!! No concuerda con la fotografia. Es un naranja pastel terrible!!
1583;NEG;No me gusta la calidad de la tela, son muy gruesas, pq las he lavado antes de probar si no las hubiera devuelto pq son muy caras y no las voy a usar.
1584;NEG;Tenía un modelo parecido de otra marca también comprada en Amazon. Muchas veces parece que se venden modelos muy parecidos por vendedores diferentes y aparentemente este era el caso. Compré en oferta flash a un previo muy asequible pero no tienen nada que ver con las otras que compré anteriormente de la otra marca.
1585;NEG;No me resultan cómodas, y no repetiré la compra .
1586;NEG;Estas son menos suaves y flexibles y como decía otra persona en una opinión, aprietan demasiado el muslo. Deja marca.
1587;NEG;me han decepcionado bastante. la medida es la correcta y no son feas, pero las esperaba más finas y llevaderas. son como fajas. además las costuras se notan mucho. las guardaré para el invierno o si viajo a un país nevado.
1588;NEG;En el anuncio pone que vienen 5,pero a mi solo me llegaron 4. Me fastidia mucho,pero me las voy a quedar igual. Es un rollo andar con devoluciones. No volvere acomprar mas a este vendedoe y ya
1589;NEG;Son más altas de lo que yo esperaba y más grandes
1590;NEG;Muy pequeñas. Uso uno 34 compré la talla S en el posparto de cintura no me caben ni en broma... y en condiciones normales de pierna también son muy ajustadas y aprietan (Se las probó mi hermana que también usa una 34)
1591;NEU;de calidad estan bien, pero cogi una l, uso una 42-44 y son grandes. creo que son mas adecuadas para tallas mayores. son muy gruwsas y pueden dar calor pero sujetan muy bien.
1592;NEG;No es lo q esperaba he comprado la l ,q es la q gasto pero es grande y si es más pequeña apretaron las ingles y no tiene sujeción.
1593;NEG;Van muy bien, son cómodas, pero el tallaje es muy grande. Edito comentario, durán muy poco, el tejido se da muchísimo y acabas por tirarlas de lo incómodas que son.
1594;NEG;Las tuve que devolver porque daban mucha talla y son tan altas que no necesitaba sujetador.
1595;NEG;La talla es grande y son muy altas de cintura, no son como en la foto !!!
1596;NEG;El material ok, pero la parte de arriba se va cayendo y hace un rulo, cosa que es muy desagradable. No las recomiendo
1597;NEG;Son bastas y para gente baja no sirve porque son tan altas que llegan casi al sujetador no me las volveria a comprar
1598;NEU;Da poca talla
1599;NEG;Me esperaba algo mejor,son las tipicas bragas de anciana,elegi color beig y son mas bien naranjas,espantosas.(por la situacion del covid19 no voy a devolverlas).
1600;NEU;Parecen de calidad pero me han llegado cuatro en vez de cinco. De ahí la valoración.
1601;NEG;NO ME HA GUSTADO NADA DE NADA . NADA QUE VER CON LA FOTO .LAS DEVOLVI
1602;NEG;No se corresponde la talla. Son muy grandes
1603;NEG;Relacion calidad precio genial!
1604;NEG;Devuelto
1605;POS;Son cómodas y se adaptan bien
1606;NEG;Lo devolví porque era enorme
1607;NEG;Aprieta en las piernas, toda la elasticidad dela braga en sí en las piernas no tiene nada de flexible.
1608;NEG;No es lo que esperaba. Creo que debe ir mejor para personas con sobrepeso.
1609;NEG;El tejido es demasiado grueso
1610;NEG;Más grande de lo esperado
1611;NEG;Las tuve q devolver eran demasiado altas para mi gusto
1612;NEG;Demasiado grandes y altas
1613;NEG;100% Algodón, pero no duran mucho.
1614;NEG;Cómodas para dormir y estar en casa, marcan, para mí muy grandes.
1615;NEG;Cogí la talla M y la verdad es que son muy pequeñas, más bien parece una S. La calidad y el tacto podría ser mucho mejor.
1616;NEU;Habiendo comprado la misma talla que otra marca, la otra genial pero esta se ve que la zona de las piernas no es tan elástica y se clava un poco. Su no fuera por ésto el resto súper cómodas. Lástima.
1617;NEG;Dan mucha talla
1618;NEG;Son demasiado grandes.no se corresponden con las medidas que publican para elegirlas.
1619;NEU;Son de muy buena calidad, altas de cintura pero muy importante.SI TENÉIS MUSLOS ANCHOS NO LAS COMPRÉIS, ajustan muchísimo en el contorno de los muslos, y hacen daño.
1620;NEU;Me gusta lo cómodas que son y no me gusta porque el tallaje no es muy bueno
1621;POS;Muy cómodas y cumplidas
1622;NEG;Cubren completamente la tripa. Me parecen muy justas en las ingles, eso hace que resulten molestas
1623;NEU;a ver las bragas son de excelente calidad, para mi gusto algo gruesas y......si el tallaje de la pierna podria ser algo mas pronunciado hacia arriba, ya que a mi, me queda por la pierna. te sujetan la barriga, la que tenga y otro pero es que no aprietan en el sentido de dejarte marca pero.....me agotan un poco, estoy deseando quitarmelas jajaja
1624;NEU;Muy confortables, aunque se ven un poco anticuadas de estética
1625;NEU;El producto supera expectativas en cuanto a suavidad y comodidad. El tejido es muy suave y tiene una elasticidad que sujeta pero no oprime para nada. Quería unas bragas altas y de algodón y el resultado no ha estado mal del todo. La pega es la talla. Tallan muyyy grandes con lo que el resultado no es el que esperaba. El secado tampoco es demasiado bueno ya que el algodón es muy suave, pero muy gordo.
1626;NEG;Aprietan mucho, son incómodas para llevarlas mucho tiempo, se enrollan al estar sentada mucho rato.
1627;NEU;Cómodas. Compré mi talla, pero tuve que cortar un poco el elástico de las piernas, aprietan la ingle. mejor para invierno. Aunque como son densas, yo uso una como parte baja de bikini
1628;NEG;Después de tomarme medidas y pedir la talla supuestamente correcta, me están grandes y no se pueden cambiar.
1629;NEG;Compré según la talla recomendada por el el vendedor , según medidas mías y resultó ser demasiado grande ,, no hay forma de devolver ,, he perdido mi dinero porque no puedo hacer nada con ellas ,, es una lástima por que se ven de buena calidad .
1630;NEG;Son baratas y, no puedes pedir más. El rallaje, está mal, dependiendo del color. Parece que lo han hecho a ojo de cubero
1631;NEU;El producto es bonito PERO si lo pides de tu talla como estira resulta que te queda bien PERO NO MOLDEA NADA.
1632;NEU;La calidad y la talla son correctas. El color no tiene nada que ver con beige, en realidad es color salmón
1633;POS;Veamos pedí una talla menos como recomiendan y me quedan perfectas. Las he lavado varias veces y no se ha vencido la goma como a otras personas.
1634;NEG;La primera puesta de la braga negra, se me abrió TODA la costura trasera del elástico. Aún sin lavados ni nada... vino perfecta y no me quedaba apretada para nada...
1635;NEG;En la segunda puesta de la braga amarilla (foto adjunta) se me hizo un agujero en la costura trasera de lo que simula el bolsillo interno (Simula porque realmente no tiene doble capa, es sólo una costura) La braga sólo se había lavado una vez.
1636;POS;Ya llevo unas cuantas puestas de varias de ellas y no me han dado problemas, no han cedido con los lavados, pero me pregunto si poco a poco voy a tener que estar remendando más y más bragas~
1637;NEU;No las volvería a comprar por el precio que tienen. Por la mitad capaz sí
1638;NEG;Lo único que no me gusta es la goma cosida con un pespunte arriba. Si ya se enrolla un pico al lavar, cuando se descosa será un lío.
1639;NEG;Son muy grandes
1640;NEG;Esperaba tejido más suave , se engancha algún vestido . Por otro lado este tipo de braga alta y que recoja el vientre claramente suele pedirla mujeres con tallaje grande y formas con volumen, no tiene sentido poner fotos de figuras delgadas ya que distorsionan como pueden quedar. Compré una M y suelo tener un 42-44 dependiendo marcas. Recoger el vientre lo recogen. Pero si se tiene cadera ancha o lo que llamamos cartucheras ahí pueden apretar y volver incomoda la prenda. Yo opté por cortes en las costuras laterales.
1641;NEG;Las tuve que devolver porque me quedaban grandes. Hay que coger una talla menos.
1642;POS;La calidad es buena en un tiempo Queda el cuidado en elegir el detergente
1643;NEG;No aparece la composición en ningún lugar, ni en la etiqueta ni en la bolsa exterior. No volveré a comprar un producto de este tipo. En Europa se exige marcar la composición y se rigen por controles de calidad. De este producto no se sabe nada.
1644;NEG;Me las compré para ir olgada sobre todo cuando me encuentro más hinchada pero no sirven porque me aprieta de la goma, aparte que son demasiado altas por encima del omblio. Si suelo usar una L pero en este caso tendría que ser XL me quedarían por las axilas casi xD
1645;NEG;Son unas bragas altas, de abuela, tampoco son tan cómodas como dice la gente y dan mucha talla. Las pedí por los buenos comentarios que tenían, tengo una 42-44 y pedí una L, tenía que haber pedido una M. Si piensas que es como una braguita faja, no las pidas, no reduce nada porque son muy elásticas. Creo que solo a las embarazadas les quedarían bien
1646;NEG;Compré estas braguitas para el postparto. Primero pedí talla M por los comentarios, pero al llegarme ví que la costura de las ingles, me quedaba justa. Las he cambiado por una talla L, me van un poco más sueltas, pero creo q me van a apretar un poco igualmente de las ingles...ya veremos. Pero como solo las quiero para el postparto, igual hago un pequeño corte en los laterales.
1647;NEG;La talla que está recomendada en la tabla no corresponde. Mejor una talla menos, porque son muy muy elásticos.
1648;NEU;Le doy 3 estrellas porque no son de la tela que esperaba, no moldean el cuerpo, son muy blandas y aprietan en las piernas, por otra parte, si estaba buscando unas bragas corté alto de algodón sin más, este es el producto ideal, pero si quieres algo que te ayude a moldear tu figura, mejor buscar otra opción
1649;NEG;La elasticidad es buena,secado rápido pero el tejido es grueso,no es lo que esperaba y tallan grandes.Recomiendo pedir una talla menor a la habitual
1650;POS;Me gustaron al verlas porque de ese estilo las buscaba, muy cómodas para dormir o para esos días en los que necesitas comodidad y una braguita que no se clavan las costuras.
1651;NEU;Me gusta su textura, pero lo han enviado con una slip menos
1652;NEU;Son gorditas, como unos leggins de algodón. Tallan grande, recomiendo comprar una talla menos de la que corresponde para que apriete. Muy altas para mi gusto, quedan un par de dedos por encima del ombligo.
1653;NEU;Están bien para invierno. Para verano muy calurosa
1654;NEU;Son bastante altas y gruesas, para llevar con pantalones agustados se notan bastante, pero son muy comodas
1655;NEG;El tallaje es más pequeño, no me gustarón.
1656;NEU;Pedí las primeras de la talla, me quedaban un poco grandes por lo que las próximas lo hice con la talla M. Cual es mi sorpresa cuando veo que son más grandes aún!! Si no fuera por eso son súper cómodas
1657;NEU;De cintura está bien, muy elásticas. En la pierna aprietan, ya lo había leído en alguna opinión y es así. Yo las he comprado para el posparto y les he cortado un poco las gomas.
1658;NEG;Las bragas están bien y son cómodas, yo pedí una L y uso una 42-44. Lo malo es que una de las bragas, en concreto la negra, me ha llegado totalmente descosida y ha tenido que ir a la basura, así que he pegado solo por 4 bragas...
1659;NEU;Me gustan porque tengo barriga y me quedan altitas como a mi me gusta, lo unico que encuentro esque de la parte de abajo són anchas y se me claban en la ingle. Por lo demas estan bien.
1660;NEU;Son cómodas, sensación tipo bañador (gruesas). Tallan poco tras el primer lavado, mejor elegir talla amplia. Lo peor las costuras de cintura que son muy gruesas.
1661;NEG;He comprado estas bragas desde el 2021, hice un pedido esta semana y han cambiado la calidad no están mal, pero son más finas, ahora vienen con una cajita muy mona pero la verdad que prefería que siguieran viniendo como antes, es una lástima por que ahora no sé si volveré a compararlas
1662;NEU;Parecen de buena calidad. Ahora de abuela total
1663;NEU;NO VALEN PARA PANTALON AJUSTADO. PERO SON MUY COMODAS Y CALENTITAS.
1664;NEG;Lo he tenido que devolver porque era demasiado grande
1665;NEG;Viendo las reseñas y las medidas que indicaban en el producto, pedí la talla XL al usar una 44 de pantalón, pero eran enormes, así que he tenido que devolverlas.
1666;NEG;Demasiado grande..
1667;NEU;Son cómodas, pero Dan mucho calor y llegan a incomodar en días calurosos
1668;POS;Están muy bien, no he llegado a probar el producto, porque llegó equivocado el color y lo he devuelto. Son de algodón y se veían de buena calidad.
1669;NEU;Tipicas bragas de abuela. El tejido no me parece 100 por cien algodon. Pero comodas son.
1670;NEU;Las tallas son grandes (cogí la talla guiándome por lo que indicaban en la web, y cuando llegaron a casa, veo que tenía que haber pedido 2 tallas menos.., por lo demás son suaves al tacto y cómodas
1671;NEU;Son braguitas cómodas por su cintura alta y talla correcta . Sin embargo, no me gustan sus materiales , la tela es un poco dura y falta de transpirabilidad.
1672;NEG;No seden tanto y la tela como que es un poco rara
1673;NEU;Son demasiado grandes, lo cual no quiere decir q den mucha talla. El tallaje es normal xq no.son muy elásticas.
1674;POS;Muy buena calidad Y son muy comodas. Aunque a mi n me sirven porque tallan grandes las regalé y está muy contenta con ellas. Recomendables 100x100
1675;NEU;Nunca vi unas bragas iguales, tienen como un aplique en la barriga, casi unas bragas faja, vaya, para invierno
1676;NEG;No me gustan las costuras
1677;NEU;Van perdiendo la resistencia con las lavadas, algunas me han llegado descosidas. Pero aún así son cómodas.
1678;NEG;Para mi la talla L es pequeña y uso una 40 se queda muy ceñida y el tejido no parece muy transpirable. Creo que dará calor
1679;NEU;Son suaves pero de talla justa
1680;NEG;No me gustó el precio con respecto a la calidad
1681;NEG;Demasiado grueso el tejido, realmente tal cual una faja.
1682;NEU;Son muy cómodas y cubren bastante, lo único que la calidad es regular, a mi se me descosieron con los lavados
1683;POS;Cómodas y suaves
1684;NEG;Son enormes, no estan bien dadas las tallas.
1685;NEU;En mi caso la talla recomendada es grande. Son comodas y las uso para estar por casa.
1686;NEU;La calidad está bien y son cómodas. Pero las perneras son muy estrechas y tallan un poco pequeñas.
1687;NEU;Mi madre dice q son cómodas pero un poco feas, demasiado grandes aunque prácticas. No aprietan.
1688;NEU;Con muy cómodas, la talla coincide. Dan muchísima calor.
1689;NEG;Son enormes. Pedir dos tallas menos. El tejido además ,cede muchisimo.
1690;NEG;Es muy grande
1691;NEG;Demasiado altas
1692;POS;Son cómodas, y de buena calidad.
1693;POS;Me queda como esperaba
1694;NEG;En el área de ingle o pierna, son angostas y arriba grandes
1695;POS;son suaves y cómodas
1696;POS;Son muy grandes.
1697;NEG;Tiene costuras
1698;NEU;el tacto
1699;NEU;Me llegó el producto y las bragas se ven bien, yo las quiero para usar en el posparto pero lamentablemente el talle no es el correcto. Yo encargué las XL y me llegaron unas XS. Solicité la devolución pero al tratarse de ropa interior, ésto no es posible. .. Por lo cual mi reseña no es al producto en sí, ya que no las he podido usar ni probar, mi reseña va dirigida a la gestión.
1700;NEG;ESTOY decepccionada con el producto pues para mi es importante las medidas reales ,cosa que en este caso no hera ,y la calidad como normativa debe llevarla en la etiqueta y en esto no pone nada cosa que también considero importante ,pues en el catalogo pone que es 95% algodón.
1701;POS;Están bien,la talla bien,son cómodas,quizás el tejido es un poco gordito,para invierno mejor,que para verano,pero en general bien.
1702;NEU;Me ha gustado la calidad y el diseño muy bonito , pero tallan muy grande
1703;NEG;La talla no coincide con las medidas proporcionadas por el fabricante. Y no hay posibilidad de cambio ni devolución.
1704;NEG;La chaqueta le queda bien, incluso le sobra algo de mangas, pero los pantalones... súper pesqueros. Cogimos una talla M que siempre es la que pide y en otros chandals de joma le estan perfectos. Pero en este caso el pantalón es demasiado pequeño.. no recomiendo este chándal por el pantalón. Muy mala compra.
1705;NEG;Producto incompleto, envoltorio roto, y como no! Falta el pantalón, los otros dos chándals perfectos
1706;NEG;No me gustó
1707;NEG;El embalaje del fabricante venía abierto, no le dí importancia hasta que me probé el chandal, el pantalón es talla L y la chaqueta XL, cuando pedí que fuera XL, me lo esperaba todo en esa talla...
1708;NEG;Precio elevado para su calidad!
1709;NEG;No me ha llegado el pantalón solo la chaqueta
1710;NEG;Mal embalaje viene en un plástico transparente y lo peor es que sólo viene la chaqueta y no trae el pantalón así que lo tendré que devolver....
1711;NEG;La chaqueta del chándal llegó defectuosa, no está bien cosida. Está sin estrenar.
1712;NEG;falta la mitad del producto y el paquete del interior está abierto. solo mandan la mitad del chándal.
1713;NEG;De muy mala calidad muy fino
1714;NEG;Chandal muy comodo, de buena calidad y con un ajuste de talla perfecto. Fue mi primer comentario, pero despues de probarlo 2 senanas, la tela se engancha con una facilidad increible, llenando el chandal de hilos sueltos y enganchones por todos los lados, tela malisima. Creo que siendo un chandal para hacer deporte, la tela tiene que tener un minimo de resistencia a friccion y que no se salgan los puntos y los hilos solos.Una pena porque el resto es genial
1715;NEG;Los diseños y colores,son muy bonitos, pero si haces vida normal con él, se hacen "carreras", cómo si fuesen medias. Se le salen los hilos (de hecho yo he recibido 2 ya así, que fueron devueltos). La reseña, sirve tanto para talla de niño cómo de adulto, cómo yo he comprado y tenido, para mi hijo y para mi (el de mi hijo, no tiene ni un mes, y no está decente ya, ni para salir al campo)
1716;NEG;El chándal está bien ,pero venía sin empaquetar directamente en la bolsa transparente del chándal y abierto donde se podía sacar sin problema el chándal y le.entraba la suciedad. Estoy muy a disgusto con el envío del producto
1717;NEG;Muy bonito y cómodo pero al segundo lavadora ya tiene un montón de bolas. En la foto sale que tiene cremallera en los bolsillos de la chaqueta y no tiene.
1718;NEU;Es bonito pero pequeño. Cuál es la siguiente talla?
1719;NEG;Lo devolví
1720;NEU;La verdad es que el chándal es apretado de gemelos para abajo. Pero es muy bonito, aunque la cremallera se abre cuando te sientas.
1721;NEG;No me ha gustado nada el producto. Baja calidad y mal tallaje. NO COMPRARÉ MÁS A ÉSTE CLIENTE,LA DEVOLUCIÓN LA HE PAGADO YO Y HA SIDO MUY ELEVADA, MÁS DE 10 €
1722;NEG;Tengo otros chándals de esta marca sin este problema. El pantalón de este es muchísimo más corto, vamos que no me vale. No lo devuelvo porque se me ha pasado el plazo.
1723;NEG;Está transacción ha sido un auténtico desastre primero me mandan el chándal de una talla diferente y un color diferente vuelvo a pedir que me devuelvan y me manden el color y la talla mía me vuelven a mandar novamente el color mal y la talla así que es correcta al final he decidido devolverlo ojo porque está mal puesto los colores en fábrica
1724;NEG;talla muy muy pequeña
1725;NEG;Compré el chándal para mi padre pero cuando llegó solo estaba la parte de arriba... Es bonito pero incompleto por eso pongo una estrella.
1726;NEG;Pido el chandal entero y solo me viene la sudadera
1727;NEG;Lo devolví porque le venía grande ,aun estoy esperando a que me devuelvan el dinero ya hace varios meses
1728;NEG;Chándal mal confeccionado. Las costuras de un lado y de otro no coinciden, están mal cosidas, el patronaje es desigual. Mala calidad en la fabricación.
1729;NEG;Xk no trae el pantalon
1730;NEG;No comprar este artículo es malisisimo se llena de bolas y se le salen los hilos todo en cuestión de 4 horas desde su estreno recomiendo no comprar
1731;NEG;No lo compres. Es mi recomendación. No puede ser que con 5 días de uso ya tenga hilachones que irán a más. Producto de baja calidad. Mejor gastarse más en otra marca. Joma en este producto ha sido una enorme decepción.
1732;NEG;Pantalón demasiado corto
1733;NEG;Lo compré para reyes y no lo he descambiado porque mi hijo le quitó la etiqueta. Es malísima calidad papel de fumar diría yo. No sirve para usarlo en el invierno
1734;NEG;Chandal comodo pero tejido malisimo. Llevo con el dos meses y esta lleno de hilos sueltos, bolas y costuras descosidas. No lo recomiendo para nada.
1735;NEG;El proveedor carísimo
1736;NEG;El chándal no es el de la foto del anuncio. El del anuncio lleva los colores Rojo y Amarillo y el que envían es Rojo y blanco
1737;NEG;Tela mala y talla muy grande
1738;NEG;Tuve que devolverlo por su malisima calidad,amazon no deberia dejar vender sin una minima calidad
1739;NEG;Solo me llego la chaqueta,me parece una estafa
1740;NEG;No es cómodo casera muy anchas piernas muy estrechas sobre todo en gemelos y chaquetas la cintura muy larga
1741;NEG;Muy finitos no me gusto nada
1742;NEG;Muy baja calidad por cualquier roze se deshilacha y le salen bolas.
1743;NEG;Sin duda alguna, no lo volvería a comprar. Artículo lamentable.
1744;NEG;No se parece en nada al de la foto.
1745;NEG;Malo de verdad
1746;NEG;El tejido es malisimo y los colores....
1747;NEG;Me vino con el siguiente desperfecto en el pantalon
1748;NEG;Muy descontento llegó con el pantalón roto y de tamañano las mangas pequeñas nada conforme tela muy fina no cuicide con las tallas ya que pedí un XL que uso yo además adjunto fotos y vídeo de pantalón roto solicito mi de devolución estoy muy descontento no quiero el producto muy mal, con fecha de hoy an pasado 7 días y no tengo respuesta mala atención al cliente muy descontento decepcionado lo quería usar para un evento deportivo ahora ya no lo quiero porque no me dieron una solución
1749;NEG;Tejido super malo y delicado, no parece original
1750;NEU;La talla no coincide, le pongo 2 estrellas porque al final me lo he quedado yo y le sacaré algún uso, pero era para regalar y es muy pequeño
1751;NEU;Se supone según la fotografía y la descripción del modelo que viene con el pantalón pero a mí me ha llegado solamente la chaqueta sin el pantalón en cuanto al tejido está bien es suave y tiene calidad
1752;NEU;No es un pantalón de chándal para hacer ejercicio. Es una malla moderna, extremadamente apretado en las pantorrillas, tiro extremadamente bajo, al mínimo movimiento tienes todo el culo afuera. Me gusta ir a la moda pero esto es ridículo.. La chaqueta en cambio sí se ajusta a la talla a la perfección.
1753;NEG;No me gusta la calidad. Queda mal el pantalón la gomilla del tobillo ancha.Queda suelto y mal
1754;NEG;Me gusta el diseño pero no me gusta nada la calidad del material del que está hecho
1755;NEG;El chándal está bien es cómodo, pero lo que no me gusta es la tela con dos lavados ya está la tela como se ve en la foto. Tenía pensado pedir otro chándal, pero viendo lo que me a pasado con este se me quitan las ganas
1756;NEG;El adorno rojo de la parte inferior de las piernas hace que el pantalón no sea lo cómodo que se le presupone a un chándal. Esa costura roza las piernas
1757;NEG;En la descripcion viene rojo y amarillo pero te lo envian rojo y blanco, si vas pedirlo en este color tenlo en cuenta para no llevarte una decepcion. Por lo demas igual que las fotos material fino sin forro interior, calidad acorde con el precio.
1758;NEG;Entregado sin doblar, totalmente arrugado y sucia la chaqueta.
1759;NEG;Es barato, pero de calidad deja mucho que desear. Tiene poco tiempo y ya salen marcas en la chaqueta, no entalla bien, etc
1760;NEG;Es feo, con hechura rara, tejido con aspecto de mala calidad
1761;NEG;El conjunto bien como foto solo que es muy fino si lo pones a tras luz se ve todo
1762;NEG;No es lo que esperaba , el tejido es súper fino y además las líneas son blancas no amarillas
1763;NEU;La calidad, y colores buenos. Lo que no se entiende es que esto sea una 3xl. Si fuese algo chino lo puedo entender porque los chinos tienen tallas raras una y 2 veces más pequeñas que en Europa, pero ¿joma? Esta 3xl no es para mi ni 2xl. Hay que mejorar eso creo yo porque no se corresponde con lo normal y lo peor es que las supuestas 3 o 5 XL no existen
1764;NEU;El producto cumple con la calidad joma a buen precio, los pantalones son ajustados pero la talla es muy justa en cambio la jaqueta es mas bien grande, muy descompensado ( creo )
1765;NEU;Buen precio pero no me gusto que viniera sin etiquetas como trae cualquier prenda de ropa nueva y que no tiene cremalleras en los bolsillos
1766;NEG;El pantalón no es el que pone en la foto. Los detalles tenían que ser en rojo y no en blanco....
1767;NEU;Buen chándal ,aunque el pantalón me resulta algo incómodo
1768;POS;Calidad precio, muy bien
1769;NEU;Chandal de primavera bien confeccionado pero el pantalón algo justo para permitir movimientos (en mi caso). El pantalón me queda pesquero y se ensancha en la parte baja por lo que no me ha gustado.
1770;NEU;el chandal esta bien y es bueno de calidad y a buen precio, pero se me ha roto la cremallera al poco tiempo y no se si pasa en todos.
1771;POS;Cómodo y barato.
1772;NEU;Producto exelente, pero NO ME A GUSTADO ENCONTRARME UN ENCENDEDOR en el bolsillo del pantalon
1773;NEU;Se clavan en la piel un poco las costuras del chándal pero calidad precio está bien
1774;NEU;El chandal no es de mala calidad y es bonito lo malo es que el pantalón no viene con las franjas rojas como en la foto sino blancas y no dice tan bonito...
1775;NEG;He comprado alguno más de joma y me gusta más que este, ya que para mi gusto los pantalones son demasiado estrechos por la parte de abajo
1776;NEU;Es chándal está estupendo, lo único que los pantalones son de los que van más ceñidos, y era para un niño de 14 años y no lo veo que quede bien.
1777;NEU;Me ha gustado el pantalón Entreno, la chaqueta el primer día se ha roto la cremallera
1778;NEU;poco más se le puede pedir para el precio que tiene, el tallaje es pequeño
1779;POS;El chándal Joma de calidad media es una opción sólida y asequible. El material es duradero, transpirable y suave al tacto. El ajuste es fiel a la talla y permite una buena movilidad. Ofrece una variedad de colores y diseños atractivos. Aunque no tiene características avanzadas, es una prenda deportiva versátil y duradera.
1780;NEU;El producto en sí está bien en relación calidad precio, pero el tallaje es realmente ridículo, compré una XXL ya que por lo general esta marca suele tener las tallas pequeñas, pero con este modelo se quedan demasiado cortos, mido 1,80 y peso 95 kg, la talla XXL se queda pequeña y apretada, parecía una morcilla, mientras que en otras marcas la XL me queda perfecta
